id_cliente,ultima_compra,frequencia_pedidos,valor_total_gasto,dias_ultima_compra,score_recencia,score_frequencia,score_monetario,score_rfm_total
15714,2011-11-28 11:26:00,2,330.03000000000003,11,4,1,2,7.0
15716,2011-07-17 11:59:00,4,1101.11,145,2,1,4,7.0
15717,2011-04-19 13:21:00,1,150.3,233,1,1,1,3.0
15719,2011-11-07 12:29:00,14,5028.42,32,3,1,5,9.0
15720,2011-11-15 14:48:00,1,598.73,23,4,1,3,8.0
15721,2011-11-28 12:14:00,1,471.40000000000003,11,4,1,3,8.0
15722,2011-11-04 11:43:00,6,2169.86,35,3,1,5,9.0
15723,2010-12-10 11:12:00,1,190.70000000000002,364,1,1,1,3.0
15724,2011-05-22 14:40:00,3,212.3,200,1,1,1,3.0
15725,2011-11-24 14:51:00,1,415.25,14,4,1,2,7.0
15727,2011-11-23 12:36:00,7,5159.06,16,4,1,5,10.0
15728,2011-10-21 14:03:00,1,-134.8,48,3,1,1,5.0
15729,2011-05-25 16:43:00,2,62.0,197,1,1,1,3.0
15730,2011-10-05 12:31:00,4,1108.38,65,3,1,4,8.0
15732,2011-05-11 14:24:00,2,294.12,211,1,1,2,4.0
15733,2011-03-02 09:05:00,1,162.3,282,1,1,1,3.0
15734,2011-08-17 10:50:00,2,1339.45,114,2,1,4,7.0
15737,2011-11-25 11:21:00,12,1121.21,14,4,1,4,9.0
15738,2011-11-21 08:26:00,19,4788.77,18,4,1,5,10.0
15739,2011-10-04 13:42:00,1,449.12,65,3,1,2,6.0
15740,2011-10-21 14:29:00,1,154.88,48,3,1,1,5.0
15743,2011-11-23 17:19:00,4,775.96,15,4,1,3,8.0
15744,2011-09-23 09:52:00,1,34.8,77,2,1,1,4.0
15745,2011-12-01 11:18:00,6,1071.24,8,5,1,4,10.0
15746,2011-07-28 15:27:00,2,182.96,133,2,1,1,4.0
15747,2011-11-27 12:26:00,3,946.64,12,4,1,4,9.0
15748,2011-10-30 12:51:00,1,144.36,39,3,1,1,5.0
15749,2011-04-18 13:20:00,4,21535.9,234,1,1,5,7.0
15750,2011-12-07 12:34:00,9,2448.8,2,5,1,5,11.0
15752,2011-10-31 11:37:00,8,2618.15,39,3,1,5,9.0
15753,2011-02-08 12:41:00,1,79.2,304,1,1,1,3.0
15754,2011-10-20 11:44:00,4,455.67,50,3,1,2,6.0
15755,2011-12-08 18:59:00,8,2318.88,0,5,1,5,11.0
15756,2011-10-09 13:30:00,4,528.01,60,3,1,3,7.0
15757,2011-10-05 12:14:00,2,714.42,65,3,1,3,7.0
15758,2011-11-15 10:48:00,1,205.25,24,4,1,1,6.0
15759,2011-05-05 15:13:00,3,253.04000000000002,217,1,1,2,4.0
15762,2011-10-05 16:15:00,2,583.75,64,3,1,3,7.0
15763,2011-11-08 09:44:00,3,1048.67,31,4,1,4,9.0
15764,2011-09-19 16:16:00,10,3245.47,80,2,1,5,8.0
15766,2011-10-06 17:03:00,1,315.06,63,3,1,2,6.0
15768,2011-08-16 10:48:00,4,581.83,115,2,1,3,6.0
15769,2011-12-02 13:52:00,29,51823.72,6,5,1,5,11.0
15773,2011-12-04 12:48:00,1,635.6800000000001,5,5,1,3,9.0
15774,2011-10-02 12:04:00,1,270.8,68,3,1,2,6.0
15775,2011-04-08 12:56:00,1,104.9,244,1,1,1,3.0
15776,2011-07-29 13:46:00,1,241.62,132,2,1,2,5.0
15777,2011-04-12 16:43:00,5,1021.61,240,1,1,4,6.0
15780,2011-06-09 12:01:00,3,475.28000000000003,183,1,1,3,5.0
15781,2011-11-14 14:57:00,4,333.56,24,4,1,2,7.0
15782,2011-11-30 10:49:00,4,2593.94,9,5,1,5,11.0
15783,2011-11-29 09:50:00,1,246.3,10,5,1,2,8.0
15785,2011-11-10 12:08:00,8,2303.75,29,4,1,5,10.0
15786,2011-10-27 10:53:00,5,4821.0,43,3,1,5,9.0
15787,2011-11-13 14:55:00,3,933.26,25,4,1,4,9.0
15789,2010-12-16 14:35:00,1,351.3,357,1,1,2,4.0
15790,2011-11-29 14:53:00,1,218.75,9,5,1,1,7.0
15791,2011-10-27 10:14:00,3,1604.44,43,3,1,4,8.0
15793,2011-11-30 15:08:00,4,948.96,8,5,1,4,10.0
15795,2011-07-13 10:43:00,1,610.01,149,2,1,3,6.0
15796,2011-12-08 19:55:00,10,2663.6600000000003,0,5,1,5,11.0
15797,2011-08-18 17:04:00,4,2207.4,112,2,1,5,8.0
15799,2011-09-25 12:46:00,3,884.14,75,2,1,3,6.0
15800,2011-08-24 14:23:00,2,696.89,106,2,1,3,6.0
15801,2011-10-24 13:52:00,4,1042.19,45,3,1,4,8.0
15802,2011-07-20 11:40:00,3,-451.42,142,2,1,1,4.0
15803,2011-10-19 14:56:00,1,415.82000000000005,50,3,1,2,6.0
15804,2011-12-09 12:31:00,19,3848.55,0,5,1,5,11.0
15805,2011-11-16 16:32:00,20,5411.87,22,4,1,5,10.0
15806,2011-10-24 14:35:00,3,784.58,45,3,1,3,7.0
15807,2011-10-20 14:10:00,3,903.9,49,3,1,3,7.0
15808,2011-02-06 14:33:00,5,3641.07,305,1,1,5,7.0
15809,2011-11-04 12:05:00,6,399.21,35,3,1,2,6.0
15810,2011-09-22 09:38:00,7,1145.43,78,2,1,4,7.0
15811,2011-11-22 15:29:00,9,2171.32,16,4,1,5,10.0
15812,2011-08-24 14:19:00,5,1801.14,106,2,1,4,7.0
15813,2011-05-16 08:13:00,2,1303.9099999999999,207,1,1,4,6.0
15814,2011-12-06 15:01:00,6,1842.73,2,5,1,4,10.0
15815,2011-10-07 12:42:00,5,2100.6,63,3,1,5,9.0
15819,2011-10-21 14:50:00,4,1905.45,48,3,1,4,8.0
15820,2011-01-24 12:00:00,1,206.98,319,1,1,1,3.0
15821,2011-10-26 15:48:00,2,570.96,43,3,1,3,7.0
15822,2011-12-06 14:50:00,2,885.47,2,5,1,3,9.0
15823,2011-01-06 12:58:00,2,-840.76,336,1,1,1,3.0
15825,2011-06-20 13:27:00,1,532.94,171,2,1,3,6.0
15826,2011-10-19 13:24:00,4,1649.3600000000001,50,3,1,4,8.0
15827,2011-09-27 15:35:00,20,1641.48,72,2,1,4,7.0
15829,2011-09-01 16:45:00,2,636.14,98,2,1,3,6.0
15830,2011-11-10 13:35:00,2,547.7,28,4,1,3,8.0
15831,2011-10-12 13:14:00,4,740.64,57,3,1,3,7.0
15832,2011-03-30 15:29:00,1,836.79,253,1,1,3,5.0
15834,2011-09-30 14:41:00,6,2076.3,69,3,1,5,9.0
15835,2011-10-26 15:47:00,4,954.09,43,3,1,4,8.0
15836,2011-10-25 15:37:00,2,117.47,44,3,1,1,5.0
15837,2011-10-06 09:01:00,1,391.98,64,3,1,2,6.0
15838,2011-11-28 14:00:00,21,33350.76,10,5,1,5,11.0
15839,2011-11-14 13:25:00,5,1020.74,24,4,1,4,9.0
15840,2011-10-12 09:08:00,3,345.65999999999997,58,3,1,2,6.0
15841,2011-10-06 18:31:00,6,1209.1,63,3,1,4,8.0
15843,2011-02-09 10:19:00,1,118.95,303,1,1,1,3.0
15844,2011-10-24 15:19:00,1,130.73999999999998,45,3,1,1,5.0
15845,2011-11-22 09:42:00,10,3650.87,17,4,1,5,10.0
15847,2011-11-01 14:41:00,2,389.27,37,3,1,2,6.0
15850,2011-11-20 14:14:00,2,234.88,18,4,1,2,7.0
15852,2011-06-06 11:22:00,2,160.71,186,1,1,1,3.0
15853,2011-10-19 10:38:00,1,110.8,51,3,1,1,5.0
15854,2011-12-05 13:39:00,12,2969.12,3,5,1,5,11.0
15855,2011-07-26 10:20:00,5,712.24,136,2,1,3,6.0
15856,2011-12-05 17:09:00,31,15929.74,3,5,1,5,11.0
15857,2011-11-21 12:18:00,1,297.0,18,4,1,2,7.0
15858,2011-11-24 12:48:00,5,1427.57,15,4,1,4,9.0
15860,2011-10-30 11:25:00,8,965.16,40,3,1,4,8.0
15861,2011-11-27 15:59:00,9,2981.92,11,4,1,5,10.0
15862,2011-12-01 13:28:00,4,832.88,7,5,1,3,9.0
15863,2011-11-14 12:49:00,2,68.84,25,4,1,1,6.0
15864,2011-11-17 13:32:00,8,1769.78,21,4,1,4,9.0
15865,2011-10-30 12:43:00,3,895.13,40,3,1,3,7.0
15866,2011-08-30 14:09:00,1,211.89,100,2,1,1,4.0
15867,2011-12-04 13:37:00,16,3795.29,4,5,1,5,11.0
15869,2011-03-07 17:23:00,2,149.64,276,1,1,1,3.0
15870,2011-11-07 10:58:00,1,351.44,32,3,1,2,6.0
15872,2011-11-25 11:55:00,2,316.25,14,4,1,2,7.0
15874,2011-10-07 12:58:00,9,4330.67,62,3,1,5,9.0
15877,2011-12-08 11:57:00,3,437.83,1,5,1,2,8.0
15880,2010-12-05 13:09:00,2,299.03,368,1,1,2,4.0
15881,2011-01-31 16:59:00,8,438.24,311,1,1,2,4.0
15882,2011-05-25 11:35:00,5,495.36,198,1,1,3,5.0
15883,2011-12-07 17:05:00,2,396.48,1,5,1,2,8.0
15885,2011-09-08 10:43:00,3,379.35,92,2,1,2,5.0
15886,2011-10-10 14:25:00,1,181.09,59,3,1,1,5.0
15888,2011-09-21 09:44:00,2,141.27,79,2,1,1,4.0
15889,2011-07-06 11:10:00,2,420.07,156,2,1,2,5.0
15891,2011-04-27 12:35:00,1,511.68,226,1,1,3,5.0
15894,2011-03-31 13:50:00,2,258.25,252,1,1,2,4.0
15895,2011-07-13 10:27:00,1,179.17,149,2,1,1,4.0
15897,2011-05-29 13:50:00,2,208.59,193,1,1,1,3.0
15898,2011-12-08 15:23:00,6,1379.63,0,5,1,4,10.0
15899,2010-12-06 10:36:00,1,56.25,368,1,1,1,3.0
15900,2011-11-16 12:19:00,1,337.28000000000003,23,4,1,2,7.0
15901,2011-11-23 12:43:00,3,351.73,16,4,1,2,7.0
15903,2011-11-30 08:08:00,8,5126.34,9,5,1,5,11.0
15904,2011-12-01 14:50:00,1,164.68,7,5,1,1,7.0
15906,2011-11-20 12:24:00,8,1521.79,19,4,1,4,9.0
15907,2011-12-06 12:21:00,3,882.72,3,5,1,3,9.0
15909,2011-06-19 10:38:00,1,191.94,173,2,1,1,4.0
15910,2011-12-09 10:51:00,8,1228.88,0,5,1,4,10.0
15912,2011-06-14 14:29:00,2,264.62,177,2,1,2,5.0
15916,2011-11-23 13:46:00,10,1466.01,15,4,1,4,9.0
15917,2011-04-06 10:40:00,1,123.1,247,1,1,1,3.0
15918,2011-06-02 11:42:00,2,334.23,190,1,1,2,4.0
15919,2011-11-20 11:28:00,2,525.69,19,4,1,3,8.0
15920,2011-07-08 15:31:00,4,167.5,153,2,1,1,4.0
15921,2011-06-20 11:03:00,1,323.03000000000003,172,2,1,2,5.0
15922,2010-12-02 13:05:00,2,363.6,371,1,1,2,4.0
15923,2010-12-02 12:16:00,1,127.08,372,1,1,1,3.0
15925,2011-05-29 15:35:00,1,207.15,193,1,1,1,3.0
15930,2011-10-03 14:52:00,1,426.63,66,3,1,2,6.0
15932,2011-12-05 17:13:00,11,2461.85,3,5,1,5,11.0
15933,2011-11-18 13:14:00,3,1107.46,20,4,1,4,9.0
15935,2011-04-14 13:27:00,2,416.86,238,1,1,2,4.0
15937,2011-10-06 15:48:00,1,145.35000000000002,63,3,1,1,5.0
15938,2011-08-19 12:56:00,5,404.58000000000004,111,2,1,2,5.0
15939,2011-09-11 11:30:00,16,6102.26,89,2,1,5,8.0
15940,2011-02-01 16:21:00,2,31.799999999999997,310,1,1,1,3.0
15942,2011-07-29 09:01:00,1,337.44,133,2,1,2,5.0
15944,2011-03-08 10:33:00,1,325.1,276,1,1,2,4.0
15945,2010-12-09 13:14:00,1,181.0,364,1,1,1,3.0
15947,2011-09-18 10:46:00,1,1708.24,82,2,1,4,7.0
15948,2011-12-01 15:32:00,2,955.24,7,5,1,4,10.0
15949,2011-11-23 09:09:00,2,364.72,16,4,1,2,7.0
15950,2011-12-08 10:34:00,5,1684.46,1,5,1,4,10.0
15951,2011-12-08 18:57:00,3,669.57,0,5,1,3,9.0
15952,2011-11-06 11:18:00,4,781.91,33,3,1,3,7.0
15953,2011-11-24 15:32:00,10,1632.43,14,4,1,4,9.0
15955,2011-11-15 14:15:00,16,4389.81,23,4,1,5,10.0
15957,2011-11-08 12:14:00,1,428.89,31,4,1,2,7.0
15958,2011-09-26 13:41:00,1,104.35,73,2,1,1,4.0
15963,2011-11-20 11:33:00,2,470.76,19,4,1,3,8.0
15965,2011-11-22 16:44:00,4,808.87,16,4,1,3,8.0
15967,2011-11-16 15:41:00,2,397.68,22,4,1,2,7.0
15969,2011-12-07 11:06:00,4,582.9,2,5,1,3,9.0
15970,2011-02-09 12:08:00,1,314.09999999999997,303,1,1,2,4.0
15971,2011-11-22 12:50:00,12,4199.85,17,4,1,5,10.0
15973,2011-04-18 09:39:00,3,99.77000000000002,235,1,1,1,3.0
15974,2011-10-31 13:13:00,8,3429.55,38,3,1,5,9.0
15975,2011-09-16 13:33:00,1,371.01,83,2,1,2,5.0
15976,2011-06-27 13:00:00,2,427.64,164,2,1,2,5.0
15977,2011-11-22 13:29:00,2,1054.73,16,4,1,4,9.0
15978,2011-09-23 15:21:00,1,1098.78,76,2,1,4,7.0
15980,2011-09-12 09:41:00,3,2398.86,88,2,1,5,8.0
15981,2011-11-15 08:00:00,8,3408.48,24,4,1,5,10.0
15983,2011-11-17 17:34:00,4,1465.12,21,4,1,4,9.0
15984,2011-12-07 12:16:00,11,2759.93,2,5,1,5,11.0
15985,2011-08-08 16:31:00,3,1037.42,122,2,1,4,7.0
15986,2011-11-09 15:17:00,1,168.12,29,4,1,1,6.0
15987,2011-11-27 15:38:00,7,1432.77,11,4,1,4,9.0
15988,2011-11-20 13:23:00,1,156.78,18,4,1,1,6.0
15990,2011-10-26 15:58:00,2,792.11,43,3,1,3,7.0
15992,2011-12-06 11:00:00,1,41.989999999999995,3,5,1,1,7.0
15993,2011-12-01 10:45:00,10,2736.92,8,5,1,5,11.0
15994,2011-10-16 12:28:00,1,414.27,54,3,1,2,6.0
15996,2011-09-12 15:14:00,7,1016.68,87,2,1,4,7.0
15998,2011-11-03 12:45:00,6,3074.42,36,3,1,5,9.0
16000,2011-12-07 12:17:00,3,12393.7,2,5,1,5,11.0
16003,2011-11-10 09:57:00,5,2735.37,29,4,1,5,10.0
16005,2011-11-27 13:47:00,4,578.71,11,4,1,3,8.0
16006,2011-05-12 13:12:00,1,101.4,210,1,1,1,3.0
16007,2011-10-23 11:05:00,4,1693.81,47,3,1,4,8.0
16008,2011-11-16 10:32:00,3,478.78,23,4,1,3,8.0
16009,2011-11-17 16:51:00,4,972.11,21,4,1,4,9.0
16010,2011-04-08 10:14:00,3,392.4,245,1,1,2,4.0
16011,2011-12-01 16:31:00,16,3352.96,7,5,1,5,11.0
16012,2011-11-04 13:25:00,3,1415.29,34,3,1,4,8.0
16013,2011-12-06 10:36:00,54,33366.25,3,5,1,5,11.0
16014,2011-11-04 11:23:00,4,637.58,35,3,1,3,7.0
16015,2011-12-06 10:58:00,4,689.7,3,5,1,3,9.0
16016,2011-12-06 14:35:00,10,1440.06,2,5,1,4,10.0
16017,2011-10-23 12:56:00,1,211.88,46,3,1,1,5.0
16018,2011-10-31 14:13:00,2,408.9,38,3,1,2,6.0
16019,2011-12-08 10:06:00,10,3450.24,1,5,1,5,11.0
16020,2011-11-23 11:18:00,3,851.01,16,4,1,3,8.0
16022,2011-03-24 13:16:00,1,602.63,259,1,1,3,5.0
16023,2011-10-24 16:34:00,3,719.81,45,3,1,3,7.0
16024,2011-11-27 13:26:00,1,251.03,11,4,1,2,7.0
16025,2011-11-10 11:45:00,1,439.65999999999997,29,4,1,2,7.0
16026,2011-10-27 13:53:00,1,236.09,42,3,1,2,6.0
16027,2011-09-09 10:47:00,7,852.12,91,2,1,3,6.0
16029,2011-11-01 10:27:00,76,53168.69,38,3,1,5,9.0
16030,2011-02-03 11:28:00,1,331.24,309,1,1,2,4.0
16031,2011-09-08 13:07:00,2,547.9,91,2,1,3,6.0
16033,2011-12-04 12:44:00,27,8690.03,5,5,1,5,11.0
16034,2011-05-27 16:17:00,3,437.70000000000005,195,1,1,2,4.0
16036,2011-09-13 14:53:00,2,758.9200000000001,86,2,1,3,6.0
16037,2011-03-15 09:13:00,3,855.02,269,1,1,3,5.0
16038,2011-12-02 12:40:00,4,454.33,7,5,1,2,8.0
16040,2011-10-05 13:47:00,3,1313.55,64,3,1,4,8.0
16041,2011-11-09 12:25:00,3,3166.4,30,4,1,5,10.0
16042,2011-11-17 17:50:00,7,1127.57,21,4,1,4,9.0
16043,2011-11-02 12:50:00,4,773.99,37,3,1,3,7.0
16045,2011-08-12 12:41:00,4,1340.7,119,2,1,4,7.0
16048,2011-09-15 10:12:00,3,243.69000000000003,85,2,1,2,5.0
16049,2011-10-30 13:19:00,3,1074.81,39,3,1,4,8.0
16050,2011-06-19 11:44:00,1,137.9,173,2,1,1,4.0
16052,2011-10-16 15:13:00,1,362.06,53,3,1,2,6.0
16053,2011-11-07 11:21:00,2,1511.95,32,3,1,4,8.0
16054,2011-07-17 13:08:00,1,783.9,144,2,1,3,6.0
16055,2011-05-03 09:26:00,1,134.8,220,1,1,1,3.0
16056,2011-10-25 15:19:00,1,650.75,44,3,1,3,7.0
16057,2011-12-05 16:36:00,10,2140.2200000000003,3,5,1,5,11.0
16059,2011-10-05 09:56:00,6,1453.16,65,3,1,4,8.0
16061,2011-03-15 14:41:00,1,-29.95,268,1,1,1,3.0
16062,2011-11-30 12:15:00,4,1153.62,9,5,1,4,10.0
16063,2011-03-24 14:56:00,1,335.32,259,1,1,2,4.0
16065,2010-12-09 13:03:00,1,367.14,364,1,1,2,4.0
16066,2011-11-23 11:54:00,5,1521.04,16,4,1,4,9.0
16070,2011-11-17 15:50:00,2,852.15,21,4,1,3,8.0
16071,2011-10-26 11:14:00,1,326.24,44,3,1,2,6.0
16072,2011-02-24 14:32:00,1,584.3199999999999,287,1,1,3,5.0
16073,2011-02-21 12:33:00,2,94.35000000000001,291,1,1,1,3.0
16076,2011-12-06 14:59:00,11,2173.53,2,5,1,5,11.0
16078,2011-03-01 09:47:00,1,79.2,283,1,1,1,3.0
16079,2011-11-23 12:48:00,3,1352.0,16,4,1,4,9.0
16080,2011-09-19 10:42:00,3,176.6,81,2,1,1,4.0
16081,2011-10-14 13:06:00,5,2799.42,55,3,1,5,9.0
16083,2011-08-31 10:47:00,2,1317.62,100,2,1,4,7.0
16084,2011-02-13 16:05:00,1,436.18,298,1,1,2,4.0
16085,2011-11-16 13:24:00,5,981.51,22,4,1,4,9.0
16086,2011-10-11 13:09:00,6,1119.31,58,3,1,4,8.0
16091,2011-07-08 08:45:00,2,315.06,154,2,1,2,5.0
16092,2011-09-02 11:46:00,5,779.36,98,2,1,3,6.0
16093,2011-08-25 11:09:00,1,17.0,106,2,1,1,4.0
16094,2011-11-28 12:45:00,6,1041.83,11,4,1,4,9.0
16096,2011-03-20 13:38:00,1,320.62,263,1,1,2,4.0
16097,2011-04-13 13:47:00,1,185.04999999999998,239,1,1,1,3.0
16098,2011-09-13 09:59:00,7,2005.63,87,2,1,5,8.0
16099,2011-10-20 13:13:00,3,731.9,49,3,1,3,7.0
16101,2011-11-30 16:54:00,3,1245.96,8,5,1,4,10.0
16102,2011-10-28 13:19:00,3,1842.14,41,3,1,4,8.0
16103,2011-12-02 14:16:00,6,1429.64,6,5,1,4,10.0
16104,2011-10-09 10:23:00,1,298.21,61,3,1,2,6.0
16105,2011-04-05 10:13:00,1,336.96,248,1,1,2,4.0
16106,2011-10-05 10:37:00,1,108.38,65,3,1,1,5.0
16107,2011-11-22 09:40:00,7,3204.1600000000003,17,4,1,5,10.0
16108,2011-09-16 11:51:00,2,816.1,84,2,1,3,6.0
16109,2011-05-05 09:17:00,2,611.88,218,1,1,3,5.0
16110,2011-10-25 14:35:00,3,1320.95,44,3,1,4,8.0
16112,2011-07-19 14:28:00,4,195.74,142,2,1,1,4.0
16113,2011-06-09 16:16:00,1,161.38,182,1,1,1,3.0
16114,2011-06-22 10:13:00,1,135.75000000000003,170,2,1,1,4.0
16115,2011-11-30 11:32:00,8,1660.8799999999999,9,5,1,4,10.0
16116,2011-05-18 09:23:00,2,592.88,205,1,1,3,5.0
16117,2011-06-03 11:42:00,1,232.21,189,1,1,1,3.0
16119,2011-12-01 15:11:00,2,423.36,7,5,1,2,8.0
16120,2011-10-11 14:22:00,5,1294.14,58,3,1,4,8.0
16121,2011-10-13 12:59:00,2,854.66,56,3,1,3,7.0
16122,2011-09-27 15:34:00,4,684.42,72,2,1,3,6.0
16123,2011-10-19 09:18:00,1,307.78000000000003,51,3,1,2,6.0
16124,2011-01-27 16:05:00,2,187.15,315,1,1,1,3.0
16125,2010-12-07 15:48:00,1,289.35,366,1,1,2,4.0
16126,2011-11-10 16:03:00,4,6287.77,28,4,1,5,10.0
16127,2011-10-31 13:58:00,1,656.25,38,3,1,3,7.0
16128,2011-11-22 11:14:00,5,1880.22,17,4,1,4,9.0
16131,2011-10-19 11:53:00,6,3506.54,51,3,1,5,9.0
16133,2011-12-06 11:24:00,46,14305.66,3,5,1,5,11.0
16134,2011-11-18 10:05:00,3,603.69,21,4,1,3,8.0
16135,2011-03-22 12:30:00,1,517.55,262,1,1,3,5.0
16136,2011-10-11 09:10:00,3,709.38,59,3,1,3,7.0
16138,2010-12-06 15:10:00,1,-7.95,367,1,1,1,3.0
16139,2011-11-21 08:37:00,3,635.4100000000001,18,4,1,3,8.0
16140,2011-10-18 10:59:00,4,703.77,52,3,1,3,7.0
16141,2011-09-12 13:11:00,1,620.4,87,2,1,3,6.0
16142,2011-04-04 10:16:00,1,535.34,249,1,1,3,5.0
16143,2011-12-06 14:13:00,7,2419.84,2,5,1,5,11.0
16144,2011-04-07 10:09:00,1,175.2,246,1,1,1,3.0
16145,2011-12-01 10:33:00,18,3741.98,8,5,1,5,11.0
16146,2011-07-05 14:20:00,3,734.13,156,2,1,3,6.0
16147,2011-07-29 09:57:00,1,375.0,133,2,1,2,5.0
16148,2011-02-16 14:01:00,1,76.32000000000001,295,1,1,1,3.0
16149,2011-12-05 11:29:00,2,280.52,4,5,1,2,8.0
16150,2011-11-01 09:29:00,10,1906.07,38,3,1,4,8.0
16152,2011-03-16 09:47:00,1,1829.04,268,1,1,4,6.0
16153,2011-10-21 10:50:00,5,1824.23,49,3,1,4,8.0
16156,2011-12-01 12:42:00,13,2994.62,8,5,1,5,11.0
16157,2011-11-24 11:41:00,4,644.24,15,4,1,3,8.0
16159,2011-03-03 12:27:00,1,348.2,281,1,1,2,4.0
16160,2011-10-06 18:30:00,4,1009.4499999999999,63,3,1,4,8.0
16161,2011-12-08 12:10:00,26,5311.08,1,5,1,5,11.0
16162,2011-04-01 15:03:00,1,37.4,251,1,1,1,3.0
16163,2011-04-28 19:43:00,3,441.59999999999997,224,1,1,2,4.0
16164,2011-11-22 15:04:00,4,802.53,16,4,1,3,8.0
16168,2011-11-29 12:45:00,28,3770.6,10,5,1,5,11.0
16169,2011-12-01 15:28:00,4,1822.97,7,5,1,4,10.0
16170,2011-10-20 08:21:00,7,1880.42,50,3,1,4,8.0
16171,2011-10-11 14:51:00,1,73.19999999999999,58,3,1,1,5.0
16172,2011-09-05 13:22:00,5,1140.21,94,2,1,4,7.0
16173,2011-11-24 10:53:00,7,1406.57,15,4,1,4,9.0
16174,2011-08-05 13:26:00,3,1009.55,125,2,1,4,7.0
16175,2011-09-06 14:32:00,4,1037.5900000000001,93,2,1,4,7.0
16177,2011-10-20 12:57:00,1,331.95,49,3,1,2,6.0
16178,2011-07-24 16:05:00,1,197.9,137,2,1,1,4.0
16179,2011-10-10 09:41:00,1,215.83,60,3,1,1,5.0
16180,2011-08-31 16:28:00,10,10217.48,99,2,1,5,8.0
16181,2011-09-27 13:38:00,1,305.54,72,2,1,2,5.0
16182,2011-09-28 13:23:00,4,6617.65,71,2,1,5,8.0
16183,2011-10-03 14:59:00,1,338.71000000000004,66,3,1,2,6.0
16184,2011-10-06 17:43:00,7,1155.54,63,3,1,4,8.0
16185,2011-11-23 09:41:00,2,529.41,16,4,1,3,8.0
16186,2011-11-17 12:43:00,13,3991.94,22,4,1,5,10.0
16187,2011-11-08 09:50:00,17,6841.24,31,4,1,5,10.0
16188,2011-10-26 12:19:00,4,981.86,44,3,1,4,8.0
16189,2011-11-24 11:47:00,2,215.48,15,4,1,1,6.0
16190,2011-10-30 15:59:00,1,215.08,39,3,1,1,5.0
16191,2011-12-07 11:26:00,25,4913.32,2,5,1,5,11.0
16193,2011-04-17 11:45:00,1,314.45,236,1,1,2,4.0
16198,2011-09-25 14:58:00,1,400.68100000000004,74,2,1,2,5.0
16200,2011-12-05 14:40:00,2,1068.8700000000001,3,5,1,4,10.0
16201,2011-12-06 16:02:00,5,1821.52,2,5,1,4,10.0
16202,2010-12-14 10:43:00,1,365.27,360,1,1,2,4.0
16203,2011-10-12 12:31:00,5,589.15,58,3,1,3,7.0
16204,2011-11-16 13:40:00,1,384.18,22,4,1,2,7.0
16205,2011-11-09 09:32:00,4,757.63,30,4,1,3,8.0
16206,2011-10-16 10:41:00,4,537.0600000000001,54,3,1,3,7.0
16207,2011-11-14 13:51:00,1,394.38,24,4,1,2,7.0
16208,2011-10-26 11:36:00,2,664.26,44,3,1,3,7.0
16209,2011-09-12 11:58:00,5,2262.62,88,2,1,5,8.0
16210,2011-12-08 12:36:00,18,21086.3,1,5,1,5,11.0
16211,2011-09-19 16:23:00,2,542.77,80,2,1,3,6.0
16212,2011-11-20 13:00:00,3,681.19,18,4,1,3,8.0
16213,2011-09-22 10:03:00,1,159.0,78,2,1,1,4.0
16214,2011-06-22 11:30:00,3,1062.75,170,2,1,4,7.0
16215,2011-09-20 10:18:00,1,242.35,80,2,1,2,5.0
16216,2011-03-17 15:34:00,1,914.9300000000001,266,1,1,4,6.0
16217,2011-04-18 13:31:00,4,259.39000000000004,234,1,1,2,4.0
16218,2011-11-10 09:59:00,8,3054.87,29,4,1,5,10.0
16221,2011-11-03 11:43:00,3,860.86,36,3,1,3,7.0
16222,2011-01-25 13:38:00,1,773.55,317,1,1,3,5.0
16224,2011-10-13 17:51:00,4,1295.3,56,3,1,4,8.0
16225,2011-10-26 08:30:00,5,1096.32,44,3,1,4,8.0
16226,2011-05-20 14:41:00,3,255.12,202,1,1,2,4.0
16227,2011-05-04 16:27:00,2,308.32000000000005,218,1,1,2,4.0
16229,2011-09-13 17:16:00,2,1010.6,86,2,1,4,7.0
16230,2011-06-03 10:06:00,2,542.03,189,1,1,3,5.0
16232,2011-11-07 11:12:00,5,983.23,32,3,1,4,8.0
16233,2011-09-29 17:27:00,5,422.13,70,3,1,2,6.0
16235,2011-10-30 10:56:00,6,858.41,40,3,1,3,7.0
16236,2011-09-22 14:10:00,1,432.2,77,2,1,2,5.0
16239,2011-10-14 08:29:00,3,372.9,56,3,1,2,6.0
16240,2011-12-01 14:02:00,5,3693.81,7,5,1,5,11.0
16241,2011-11-30 11:08:00,13,2590.31,9,5,1,5,11.0
16242,2011-12-01 15:12:00,8,3574.91,7,5,1,5,11.0
16243,2011-11-06 12:32:00,2,409.1,33,3,1,2,6.0
16244,2011-05-12 10:18:00,2,1522.75,211,1,1,4,6.0
16245,2011-11-16 10:14:00,5,1352.36,23,4,1,4,9.0
16247,2011-06-22 14:23:00,1,114.56,169,2,1,1,4.0
16248,2011-10-09 11:32:00,1,152.94,61,3,1,1,5.0
16249,2011-10-18 10:07:00,5,1800.07,52,3,1,4,8.0
16250,2011-03-23 15:07:00,2,389.44,260,1,1,2,4.0
16252,2010-12-08 16:15:00,1,-295.09000000000003,365,1,1,1,3.0
16253,2011-11-08 11:23:00,3,3665.62,31,4,1,5,10.0
